State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Manipur,Ukhrul,Ukhrul T.D.Block,Ukhrul,1070972.0,Pettigrew College,Ukhrul,2020-10-19 20:17:51.312995,Education ,Degree College,25.134968333333,94.373881666667
Manipur,Ukhrul,Ukhrul T.D.Block,Ukhrul,1070972.0,Hospital,ukhy,2020-10-19 19:57:28.903003,Medical ,Bedded Hospital,25.128766666667,94.37172
Manipur,Ukhrul,Ukhrul T.D.Block,Ukhrul,1070972.0,Fuel Station,Ukhrul,2020-10-19 16:40:46.516996,Transport/Admin,Fuel Station,25.0845,94.35623
Manipur,Ukhrul,Ukhrul T.D.Block,Ukhrul,1070972.0,Ukhrul Head Quarter,Ukhrul,2020-10-19 13:01:44.699998,Transport/Admin,Block Headquarter,25.09202,94.360153333333
Manipur,Ukhrul,Ukhrul T.D.Block,Ukhrul,1070972.0,Ukhrul Head Quarter,Ukhrul,2020-10-19 16:40:07.890001,Transport/Admin,Block Headquarter,25.09202,94.360153333333
Manipur,Churachandpur,Churachandpur T.D.Block,S Molcham,929709.0,S Molcham JB School,S Molcham,2020-09-18 11:21:05.339998,Education ,High School - General,24.37158584,93.69509148
Manipur,Bishnupur,Moirang C.D.Block,Saiton Bazar Awang,938283.0,Bus Stand,Saiton,2020-06-25 19:55:43.719998,Transport/Admin,Bus Stand,24.42813942,93.75184625
Manipur,Bishnupur,Moirang C.D.Block,Saiton Bazar Awang,938283.0,Panchayat Headquarter,Saiton,2020-06-26 08:54:32.737000,Transport/Admin,Panchayat Headquarter,24.4280042,93.75255525
Manipur,Bishnupur,Moirang C.D.Block,Saiton Bazar Awang,938283.0,Mandi,Saiton,2020-06-25 19:54:19.996998,Agro ,Mandi (Notified),24.42783572,93.75147507
Manipur,Bishnupur,Moirang C.D.Block,Saiton Bazar Awang,938283.0,Primary Health Centre 2,Saiton,2020-06-26 08:57:02.812997,Medical ,Primary Health Centre,24.42799305,93.75257951
Manipur,Bishnupur,Moirang C.D.Block,Saiton Bazar Awang,938283.0,Primary Health Centre,Saiton,2020-06-25 19:56:58.380000,Medical ,Primary Health Centre,24.42799152,93.75262306
Manipur,Thoubal,Thoubal C.D.Block,Salungpham,943713.0,Market Shed Salungpham Mayai Thangjam Leirak,Salungpham mayai Thangjam Leirak,2020-07-18 12:36:09.423000,Agro ,Mandi (Notified),24.609271666667,94.078098333333
Manipur,Thoubal,Thoubal C.D.Block,Salungpham,943713.0,Salungpham Panthoibi Bazar,Salungpham bazar,2020-07-18 14:59:06.959999,Agro ,Mandi (Notified),24.610556666667,94.084325
Manipur,Thoubal,Thoubal C.D.Block,Salungpham,943713.0,Waiting Shed Kangyambem maning Leikai,Salungpham Kangyambem Maning Leikai,2020-07-18 12:18:51.583003,Transport/Admin,Bus Stand,24.607465,94.075111666667
Manipur,Thoubal,Thoubal C.D.Block,Salungpham,943713.0,Waiting Shed Salungpham maning sapam Leirak,Salungpham maning sapam Leirak,2020-07-18 14:58:50.017002,Transport/Admin,Bus Stand,24.60712,94.073086666667
