State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Meghalaya,West Khasi Hills,Mawshynrut,Kyndongngei,610650.0,Dorbar Hall,Kyndongngrei,2020-03-28 17:02:55.657003,Transport/Admin,Panchayat Headquarter,25.69653805,91.20258018
Meghalaya,Ribhoi,Jirang,Lyngkhung ,634316.0,community Hall,Lyngkhung,2020-03-31 19:51:42.727000,Transport/Admin,Panchayat Headquarter,25.880223333333,91.522825
Meghalaya,West Garo Hills,Betasing,Nirghini,785330.0,SBI Betasing,Betasing,2020-03-09 17:46:15.767000,Transport/Admin,Bank,25.5144343,89.95764846
Meghalaya,Ribhoi,Umling,Nongkhrah,788695.0,Collection centre or pack hause,Nongkhrah,2020-06-12 22:17:02.050002,Agro ,Collection Centre or Pack House,25.915820170833,91.887113144629
Meghalaya,Ribhoi,Umling,Nongkhrah,788695.0,Ingdorbar nongkhrah,Nongkhrah,2020-06-12 22:17:55.247001,Transport/Admin,Panchayat Headquarter,25.924839516293,91.889963416761
Meghalaya,Ribhoi,Umling,Nongkhrah,788695.0,Ri Bhoi Polythechnic,Nongkhrah,2020-03-25 09:33:58.266996,Education ,ITI,25.92953342,91.89667276
Meghalaya,Ribhoi,Umling,Nongkhrah,788695.0,Polytechnic nongkhrah,Nongkhrah,2020-06-12 22:18:23.089997,Education ,Degree College,25.929658170782,91.896816273961
Meghalaya,Ribhoi,Umling,Nongkhrah,788695.0,St Marys Secondary School,Nongkhrah,2020-03-25 09:33:28.360000,Education ,High School - General,25.92838399,91.89401707
Meghalaya,Ribhoi,Umling,Nongkhrah,788695.0,Nongkhrah Nonglyngdoh Secondary School,Nongkhrah,2020-03-25 09:40:54.120003,Education ,High School - General,25.92416351,91.89100217
Meghalaya,Jaintia,Thadlaskein,Nongkhyllep,788697.0,"Community Hall, Nongkhyllep",Nongkhyllep,2020-06-09 16:21:59.896998,Transport/Admin,Panchayat Headquarter,25.60308562,92.18807613
Meghalaya,Ribhoi,Umsning,Sohliya,1002985.0,community Hall,Sohliya iapngar,2020-06-11 15:53:22.710002,Transport/Admin,Panchayat Headquarter,25.747698333333,92.097043333333
Meghalaya,West Khasi Hills,Nongstoin,Sohmynthar,1002992.0,Dorbar Hall,Sohmynthar,2020-06-20 12:30:32.129997,Transport/Admin,Panchayat Headquarter,25.660165459849,91.311870357022
Meghalaya,East Garo Hills,Songsak,Sokadam Balading,1003183.0,Collection Centre,Sokadam Balading,2020-07-21 17:00:29.876996,Agro ,Collection Centre or Pack House,25.63651607,90.55740626
Meghalaya,East Garo Hills,Songsak,Sokadam Balading,1003183.0,Sokadam Balading AEC,Asil Dikkagre,2020-06-13 09:24:11.810001,Transport/Admin,Panchayat Headquarter,25.67028541,90.53174341
