State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Pondicherry,Puducherry,Villianur,Karasur,1388364,Indian oil Petrol bunk,sedarapet main road,2021-08-09 18:30:29.443,Transport/Admin,Fuel Station,11.98621846,79.73634535
Pondicherry,Puducherry,Villianur,Kurumbapet,1388389,Bus stop,vazudhavur road,2021-08-13 12:09:23.310,Transport/Admin,Bus Stand,11.93999995,79.7707098
Pondicherry,Puducherry,Villianur,Kurumbapet,1388389,Degree college,vazudhavur road,2021-08-09 18:17:34.907,Education ,Degree College,11.94089766,79.767513
Pondicherry,Puducherry,Villianur,Kurumbapet,1388389,Bank of Baroda,vazhudavur road,2021-08-09 18:16:21.780,Transport/Admin,Bank,11.94126447,79.76532536
Pondicherry,Karaikal,karaikal,Arulapillai street,1388734,Ruler development  center,kottucherry west,2021-08-17 14:27:16.463,Transport/Admin,Block Headquarter,10.969671607018,79.821730256081
Pondicherry,Karaikal,karaikal,Manalmedu,1389027,Bus stop,opp  to SR spinning  Mill,2021-08-26 13:31:13.230,Transport/Admin,Bus Stand,10.96308169,79.77356669
Pondicherry,Karaikal,karaikal,Kaliyamman koil,1389159,Kirama  panchayat  office,Neravy  west,2021-08-18 14:24:47.550,Transport/Admin,Panchayat Headquarter,10.89265035,79.80685577
Pondicherry,Karaikal,karaikal,South Pet,1389168,Nearvy  Co operative credit  society,Kamarajajar  salai. Neravy,2021-08-18 14:16:03.923,Agro ,Collection Centre or Pack House,10.88949262,79.82439773
Pondicherry,Karaikal,karaikal,South Pet,1389168,Kirama  panchayat  office,Nearavy,2021-08-18 14:15:12.500,Transport/Admin,Panchayat Headquarter,10.93990042,79.82994063
Pondicherry,Karaikal,karaikal,Madhur ,1389227,Govt  seed  unit,Madur,2021-08-27 18:01:15.100,Agro ,Collection Centre or Pack House,10.92291044,79.7530855
Pondicherry,Puducherry,Ariankuppam,Kaduvanur,1388250,Govt primary school,kaduvanur,2021-08-30 16:25:52.910,Education ,High School - General,11.815583333333,79.69722
Pondicherry,Puducherry,Ariankuppam,Pillayarkuppam,1388273,Health and wellness centre,Pillayarkuppam,2021-09-23 12:38:00.817,Medical ,Primary Health Centre,11.815655,79.792871666667
Pondicherry,Puducherry,Ariankuppam,Pillayarkuppam,1388273,Maghatma gandhi medical College,pillayarkuppam,2021-09-23 12:28:43.680,Education ,Degree College,11.81264,79.779353333333
Pondicherry,Puducherry,Ariankuppam,Pillayarkuppam,1388273,Govt primary school,pillayarkuppam,2021-09-23 12:39:36.887,Education ,High School - General,11.81263,79.791655
Pondicherry,Puducherry,Ariankuppam,Kattukupam,1388280,govt primary school,kattukuppam,2021-09-23 12:28:08.253,Education ,High School - General,11.806823333333,79.779796666667
Pondicherry,Puducherry,Villianur,Uruvaiyar,1388373,Government Veternary Hospital,"Mangalam main road, Uruvaiyar",2021-08-05 23:23:30.350,Medical ,Veterinary Hospital,11.8910083,79.75154124
Pondicherry,Puducherry,Villianur,Uruvaiyar,1388373,Indian oil petrol bunk,"villianur road, uruviauar",2021-08-05 23:25:19.387,Transport/Admin,Fuel Station,11.89990328,79.75233686
Pondicherry,Puducherry,Villianur,Uruvaiyar,1388373,Puduvai Bharathiar grama bank,"mangalam main road, uruvaiyar",2021-08-05 23:24:25.277,Transport/Admin,Bank,11.890602,79.75275975
